trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1552,False,"{'a': 0.02, 'e': 0.3982120000000001}",30,8,-6.729436187218395,"{0: 18, 1: 1, 2: 3, 3: 0, 4: 0}",1
1553,False,"{'a': 0.02, 'e': 0.3974360000000001}",25,10,6.489113154871436,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
1554,False,"{'a': 0.02, 'e': 0.3966595000000001}",25,12,3.9751035190004096,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
1555,False,"{'a': 0.02, 'e': 0.39588250000000014}",30,9,-45.691552991662235,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 1}",1
1556,False,"{'a': 0.02, 'e': 0.39510500000000015}",20,6,-15.221674871033036,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
1557,False,"{'a': 0.02, 'e': 0.39432700000000015}",20,11,-27.004248905518242,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
1558,False,"{'a': 0.02, 'e': 0.39354850000000013}",25,2,-65.1173218787023,"{0: 18, 1: 1, 2: 1, 3: 2, 4: 1}",1
1559,False,"{'a': 0.02, 'e': 0.39276950000000016}",25,6,-19.304588833432497,"{0: 16, 1: 2, 2: 0, 3: 0, 4: 1}",1
1560,False,"{'a': 0.02, 'e': 0.39199000000000017}",25,17,17.602874092248218,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1561,False,"{'a': 0.02, 'e': 0.39121000000000017}",20,0,-41.6149491232735,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
1562,False,"{'a': 0.02, 'e': 0.39042950000000015}",20,0,-105.5995063408937,"{0: 15, 1: 1, 2: 0, 3: 2, 4: 2}",1
1563,False,"{'a': 0.02, 'e': 0.3896485000000002}",25,0,-37.37772000437264,"{0: 20, 1: 2, 2: 2, 3: 0, 4: 1}",0
1564,False,"{'a': 0.02, 'e': 0.3888670000000002}",25,14,-23.929813513259212,"{0: 7, 1: 1, 2: 3, 3: 0, 4: 0}",1
1565,False,"{'a': 0.02, 'e': 0.3880850000000002}",25,8,-36.59884096864015,"{0: 13, 1: 2, 2: 1, 3: 0, 4: 1}",1
1566,False,"{'a': 0.02, 'e': 0.38730250000000016}",20,7,-2.1263737454789355,"{0: 10, 1: 2, 2: 1, 3: 0, 4: 0}",1
1567,False,"{'a': 0.02, 'e': 0.3865195000000002}",20,6,-30.04827019404798,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
1568,False,"{'a': 0.02, 'e': 0.3857360000000002}",25,11,-11.607256099677198,"{0: 11, 1: 2, 2: 0, 3: 1, 4: 0}",1
1569,False,"{'a': 0.02, 'e': 0.3849520000000002}",35,21,5.823662599320884,"{0: 11, 1: 2, 2: 1, 3: 0, 4: 0}",1
1570,False,"{'a': 0.02, 'e': 0.38416750000000016}",20,0,34.776452804111024,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1571,False,"{'a': 0.02, 'e': 0.3833825000000002}",20,3,-12.07835960082848,"{0: 14, 1: 1, 2: 1, 3: 1, 4: 0}",1
1572,False,"{'a': 0.02, 'e': 0.3825970000000002}",25,20,9.962635420819108,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1573,False,"{'a': 0.02, 'e': 0.3818110000000002}",30,12,-45.58537155586989,"{0: 14, 1: 2, 2: 0, 3: 1, 4: 1}",1
1574,False,"{'a': 0.02, 'e': 0.38102450000000015}",20,15,10.095321844668586,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1575,False,"{'a': 0.02, 'e': 0.3802375000000002}",35,4,-73.12639247241871,"{0: 25, 1: 1, 2: 3, 3: 0, 4: 2}",1
1576,False,"{'a': 0.02, 'e': 0.3794500000000002}",20,0,-26.01444733688196,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
1577,False,"{'a': 0.02, 'e': 0.37866200000000017}",20,9,-6.354990777987535,"{0: 8, 1: 2, 2: 1, 3: 0, 4: 0}",1
1578,False,"{'a': 0.02, 'e': 0.37787350000000014}",20,2,-36.99651085393902,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 1}",1
1579,False,"{'a': 0.02, 'e': 0.37708450000000016}",35,5,-52.39533621247315,"{0: 23, 1: 2, 2: 4, 3: 0, 4: 1}",1
1580,False,"{'a': 0.02, 'e': 0.37629500000000016}",30,12,-26.113216631770662,"{0: 15, 1: 2, 2: 0, 3: 0, 4: 1}",1
1581,False,"{'a': 0.02, 'e': 0.37550500000000014}",25,20,11.197453547194264,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1582,False,"{'a': 0.02, 'e': 0.3747145000000001}",25,10,-22.784452624233666,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 1}",1
1583,False,"{'a': 0.02, 'e': 0.37392350000000013}",25,0,-9.334205587955072,"{0: 21, 1: 0, 2: 4, 3: 0, 4: 0}",0
1584,False,"{'a': 0.02, 'e': 0.37313200000000013}",20,9,-33.326931877925105,"{0: 7, 1: 1, 2: 2, 3: 1, 4: 0}",1
1585,False,"{'a': 0.02, 'e': 0.3723400000000001}",30,18,-44.618885671122634,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 1}",1
1586,False,"{'a': 0.02, 'e': 0.37154750000000014}",20,6,-22.589788597813293,"{0: 11, 1: 0, 2: 2, 3: 1, 4: 0}",1
1587,False,"{'a': 0.02, 'e': 0.37075450000000015}",25,11,8.119179076140911,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1588,False,"{'a': 0.02, 'e': 0.36996100000000015}",20,0,-54.936302542537646,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 2}",0
1589,False,"{'a': 0.02, 'e': 0.36916700000000013}",20,1,-37.39488248734769,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 0}",1
1590,False,"{'a': 0.02, 'e': 0.36837250000000016}",25,16,-0.4918201248241185,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
1591,False,"{'a': 0.02, 'e': 0.36757750000000017}",20,9,-32.99412666886919,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 1}",1
1592,False,"{'a': 0.02, 'e': 0.36678200000000016}",20,6,-7.987615282868194,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 0}",1
1593,False,"{'a': 0.02, 'e': 0.36598600000000014}",30,21,-0.964551930579997,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1594,False,"{'a': 0.02, 'e': 0.36518950000000017}",25,10,-16.613918490264084,"{0: 11, 1: 1, 2: 3, 3: 0, 4: 0}",1
1595,False,"{'a': 0.02, 'e': 0.3643925000000002}",25,9,-8.304430832516108,"{0: 13, 1: 2, 2: 0, 3: 1, 4: 0}",1
1596,False,"{'a': 0.02, 'e': 0.36359500000000017}",20,10,10.457082352216267,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
1597,False,"{'a': 0.02, 'e': 0.36279700000000015}",20,0,-2.2724153630650736,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
1598,False,"{'a': 0.02, 'e': 0.36199850000000017}",20,2,-77.09787068682856,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 2}",1
1599,False,"{'a': 0.02, 'e': 0.3611995000000002}",20,14,-1.0614071123839706,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
1600,False,"{'a': 0.02, 'e': 0.36040000000000016}",20,13,1.5917943683302307,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1601,False,"{'a': 0.02, 'e': 0.35960000000000014}",20,3,-35.76375941608959,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 1}",1
1602,False,"{'a': 0.02, 'e': 0.35879950000000016}",30,13,17.267792551537614,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1603,False,"{'a': 0.02, 'e': 0.35799850000000016}",20,0,-27.2634878360899,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
1604,False,"{'a': 0.02, 'e': 0.35719700000000015}",25,0,-28.79712418080912,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 1}",1
1605,False,"{'a': 0.02, 'e': 0.35639500000000013}",20,0,18.38507959916442,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1606,False,"{'a': 0.02, 'e': 0.35559250000000014}",25,7,5.351867263160596,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
1607,False,"{'a': 0.02, 'e': 0.35478950000000015}",20,7,-75.0546664705507,"{0: 8, 1: 1, 2: 2, 3: 1, 4: 1}",1
1608,False,"{'a': 0.02, 'e': 0.35398600000000013}",20,0,-26.388304612771407,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",0
1609,False,"{'a': 0.02, 'e': 0.3531820000000001}",20,0,-79.11834732052978,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",0
1610,False,"{'a': 0.02, 'e': 0.3523775000000001}",20,0,-2.4234731240160254,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
1611,False,"{'a': 0.02, 'e': 0.3515725000000001}",30,7,11.325691813087182,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 0}",1
1612,False,"{'a': 0.02, 'e': 0.3507670000000001}",25,0,-51.18587093675662,"{0: 20, 1: 1, 2: 2, 3: 1, 4: 1}",0
1613,False,"{'a': 0.02, 'e': 0.34996100000000013}",35,23,-4.724937823533633,"{0: 9, 1: 2, 2: 1, 3: 0, 4: 0}",1
1614,False,"{'a': 0.02, 'e': 0.34915450000000015}",20,0,0.08212059791160198,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
1615,False,"{'a': 0.02, 'e': 0.34834750000000014}",20,0,0.7757900681553274,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",1
1616,False,"{'a': 0.02, 'e': 0.3475400000000001}",20,0,24.68351219212546,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1617,False,"{'a': 0.02, 'e': 0.34673200000000015}",20,11,15.769650984140009,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1618,False,"{'a': 0.02, 'e': 0.34592350000000016}",30,3,-20.299511408171096,"{0: 24, 1: 1, 2: 1, 3: 0, 4: 1}",1
1619,False,"{'a': 0.02, 'e': 0.34511450000000016}",30,13,-67.99846433819036,"{0: 11, 1: 1, 2: 4, 3: 0, 4: 1}",1
1620,False,"{'a': 0.02, 'e': 0.34430500000000014}",25,0,-1.38711097029627,"{0: 22, 1: 2, 2: 0, 3: 1, 4: 0}",0
1621,False,"{'a': 0.02, 'e': 0.34349500000000016}",30,13,-14.779412017681201,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
1622,False,"{'a': 0.02, 'e': 0.34268450000000017}",30,4,14.390701380324892,"{0: 23, 1: 2, 2: 1, 3: 0, 4: 0}",1
1623,False,"{'a': 0.02, 'e': 0.34187350000000016}",30,18,6.210806173676676,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1624,False,"{'a': 0.02, 'e': 0.34106200000000014}",25,14,-2.3463039649762383,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
1625,False,"{'a': 0.02, 'e': 0.34025000000000016}",20,0,22.150852289046114,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1626,False,"{'a': 0.02, 'e': 0.33943750000000017}",30,19,17.785610307656107,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1627,False,"{'a': 0.02, 'e': 0.33862450000000016}",20,0,-53.97050488998004,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",1
1628,False,"{'a': 0.02, 'e': 0.33781100000000014}",20,0,-25.132368646845773,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
1629,False,"{'a': 0.02, 'e': 0.33699700000000016}",20,0,-29.31941206497564,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",0
1630,False,"{'a': 0.02, 'e': 0.33618250000000016}",20,15,-0.9128418762779145,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
1631,False,"{'a': 0.02, 'e': 0.33536750000000015}",20,2,-23.34031386433299,"{0: 15, 1: 1, 2: 0, 3: 2, 4: 0}",1
1632,False,"{'a': 0.02, 'e': 0.3345520000000001}",30,24,12.27980240932333,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1633,False,"{'a': 0.02, 'e': 0.33373600000000014}",25,4,-48.41995159198209,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 1}",1
1634,False,"{'a': 0.02, 'e': 0.33291950000000015}",20,11,13.857476705190184,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1635,False,"{'a': 0.02, 'e': 0.33210250000000013}",20,3,-5.430281427142976,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 0}",1
1636,False,"{'a': 0.02, 'e': 0.3312850000000001}",20,13,2.3851294698651366,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1637,False,"{'a': 0.02, 'e': 0.3304670000000001}",20,0,-0.3627339887937877,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",1
1638,False,"{'a': 0.02, 'e': 0.3296485000000001}",25,11,-38.20737392579507,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 1}",1
1639,False,"{'a': 0.02, 'e': 0.3288295000000001}",20,10,18.430506378547374,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1640,False,"{'a': 0.02, 'e': 0.32801000000000013}",20,12,-5.729498153583187,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
1641,False,"{'a': 0.02, 'e': 0.32719000000000015}",20,0,5.153080941905461,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
1642,False,"{'a': 0.02, 'e': 0.32636950000000015}",20,13,-0.42404758292985445,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1643,False,"{'a': 0.02, 'e': 0.32554850000000013}",25,3,-6.377743180598884,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 1}",1
1644,False,"{'a': 0.02, 'e': 0.32472700000000015}",25,9,-19.526586175668584,"{0: 11, 1: 2, 2: 3, 3: 0, 4: 0}",1
1645,False,"{'a': 0.02, 'e': 0.32390500000000017}",20,8,19.871429613156643,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1646,False,"{'a': 0.02, 'e': 0.32308250000000016}",25,19,4.571952584627334,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
1647,False,"{'a': 0.02, 'e': 0.32225950000000014}",25,17,0.6818136701010156,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1648,False,"{'a': 0.02, 'e': 0.32143600000000017}",25,15,15.33720508302328,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1649,False,"{'a': 0.02, 'e': 0.3206120000000002}",20,1,7.494985242251151,"{0: 16, 1: 3, 2: 0, 3: 0, 4: 0}",1
1650,False,"{'a': 0.02, 'e': 0.31978750000000017}",30,21,18.055920018179545,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1651,False,"{'a': 0.02, 'e': 0.31896250000000015}",30,12,-9.01897377712902,"{0: 15, 1: 0, 2: 2, 3: 1, 4: 0}",1
1652,False,"{'a': 0.02, 'e': 0.31813700000000017}",30,6,-45.76240673564013,"{0: 19, 1: 0, 2: 4, 3: 0, 4: 1}",1
1653,False,"{'a': 0.02, 'e': 0.3173110000000002}",25,1,9.155608304181788,"{0: 22, 1: 0, 2: 1, 3: 1, 4: 0}",1
1654,False,"{'a': 0.02, 'e': 0.31648450000000017}",25,9,10.749956291465976,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
1655,False,"{'a': 0.02, 'e': 0.31565750000000015}",25,0,-37.53574835474592,"{0: 20, 1: 2, 2: 2, 3: 0, 4: 1}",0
1656,False,"{'a': 0.02, 'e': 0.31483000000000017}",20,0,15.576014805460707,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1657,False,"{'a': 0.02, 'e': 0.31400200000000017}",30,14,1.847435156271343,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 0}",1
1658,False,"{'a': 0.02, 'e': 0.31317350000000016}",20,5,-25.793988017518338,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 1}",1
1659,False,"{'a': 0.02, 'e': 0.31234450000000014}",20,0,20.285616081350213,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
1660,False,"{'a': 0.02, 'e': 0.31151500000000015}",20,16,9.310917666990719,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1661,False,"{'a': 0.02, 'e': 0.31068500000000016}",30,15,2.0856203083188336,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 0}",1
1662,False,"{'a': 0.02, 'e': 0.30985450000000014}",30,10,-9.82283635654699,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",1
1663,False,"{'a': 0.02, 'e': 0.3090235000000001}",25,0,-56.02531824973661,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 1}",0
1664,False,"{'a': 0.02, 'e': 0.30819200000000013}",25,2,2.3741493151605537,"{0: 20, 1: 1, 2: 2, 3: 0, 4: 0}",1
1665,False,"{'a': 0.02, 'e': 0.30736000000000013}",30,16,-41.496039743353904,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 1}",1
1666,False,"{'a': 0.02, 'e': 0.3065275000000001}",25,0,-59.54567814395902,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 2}",0
1667,False,"{'a': 0.02, 'e': 0.30569450000000015}",30,18,-3.371559886937214,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
1668,False,"{'a': 0.02, 'e': 0.30486100000000016}",30,14,30.850541459726273,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1669,False,"{'a': 0.02, 'e': 0.30402700000000016}",25,5,-43.703957719000115,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",1
1670,False,"{'a': 0.02, 'e': 0.30319250000000014}",25,14,-11.13022059195741,"{0: 8, 1: 1, 2: 2, 3: 0, 4: 0}",1
1671,False,"{'a': 0.02, 'e': 0.30235750000000017}",25,17,12.48625928527757,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1672,False,"{'a': 0.02, 'e': 0.3015220000000002}",25,11,-38.32980914890284,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 1}",1
1673,False,"{'a': 0.02, 'e': 0.3006860000000002}",20,2,-15.95143901745202,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 0}",1
1674,False,"{'a': 0.02, 'e': 0.29984950000000016}",30,0,28.283230646455422,"{0: 28, 1: 1, 2: 1, 3: 0, 4: 0}",1
1675,False,"{'a': 0.02, 'e': 0.2990125000000002}",25,16,13.655909427480482,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1676,False,"{'a': 0.02, 'e': 0.2981750000000002}",20,8,0.2763365027476077,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
1677,False,"{'a': 0.02, 'e': 0.2973370000000002}",20,0,3.7512911240457574,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1678,False,"{'a': 0.02, 'e': 0.29649850000000016}",20,8,5.595846663842705,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
1679,False,"{'a': 0.02, 'e': 0.2956595000000002}",20,13,-10.804969356686867,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 0}",1
1680,False,"{'a': 0.02, 'e': 0.2948200000000002}",30,7,30.76012756643476,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
1681,False,"{'a': 0.02, 'e': 0.2939800000000002}",20,8,22.39158226499311,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1682,False,"{'a': 0.02, 'e': 0.29313950000000016}",20,7,19.790352171389326,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1683,False,"{'a': 0.02, 'e': 0.2922985000000002}",20,4,24.736597960296713,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
1684,False,"{'a': 0.02, 'e': 0.2914570000000002}",20,14,-21.43014861537935,"{0: 4, 1: 0, 2: 1, 3: 1, 4: 0}",1
1685,False,"{'a': 0.02, 'e': 0.2906150000000002}",30,20,20.65070180218728,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1686,False,"{'a': 0.02, 'e': 0.28977250000000015}",25,8,-27.158414767485738,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
1687,False,"{'a': 0.02, 'e': 0.2889295000000002}",20,8,-2.8349605662225104,"{0: 9, 1: 2, 2: 1, 3: 0, 4: 0}",1
1688,False,"{'a': 0.02, 'e': 0.2880860000000002}",20,7,-44.720503010761654,"{0: 9, 1: 2, 2: 1, 3: 0, 4: 1}",1
1689,False,"{'a': 0.02, 'e': 0.28724200000000016}",25,7,9.42875534793045,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
1690,False,"{'a': 0.02, 'e': 0.28639750000000014}",20,7,25.410627758269676,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1691,False,"{'a': 0.02, 'e': 0.28555250000000015}",30,4,27.88063001504953,"{0: 25, 1: 1, 2: 0, 3: 0, 4: 0}",1
1692,False,"{'a': 0.02, 'e': 0.28470700000000015}",20,9,14.484797229768798,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
1693,False,"{'a': 0.02, 'e': 0.28386100000000014}",25,0,26.51389042667564,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
1694,False,"{'a': 0.02, 'e': 0.28301450000000017}",30,11,-6.119059934700022,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 0}",1
1695,False,"{'a': 0.02, 'e': 0.2821675000000002}",30,6,-29.343265676591614,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 1}",1
1696,False,"{'a': 0.02, 'e': 0.2813200000000002}",20,11,-42.15466984395429,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 1}",1
1697,False,"{'a': 0.02, 'e': 0.28047200000000017}",25,14,6.017712290018914,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1698,False,"{'a': 0.02, 'e': 0.2796235000000002}",30,7,-39.88243132939351,"{0: 20, 1: 0, 2: 1, 3: 1, 4: 1}",1
1699,False,"{'a': 0.02, 'e': 0.2787745000000002}",25,0,-85.44031723642996,"{0: 19, 1: 2, 2: 2, 3: 0, 4: 2}",0
1700,False,"{'a': 0.02, 'e': 0.2779250000000002}",20,13,14.60216598004974,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1701,False,"{'a': 0.02, 'e': 0.2770750000000002}",30,22,9.039987928466477,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1702,False,"{'a': 0.02, 'e': 0.2762245000000002}",20,0,19.821116314301086,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
1703,False,"{'a': 0.02, 'e': 0.2753735000000002}",20,6,16.122981554830265,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1704,False,"{'a': 0.02, 'e': 0.2745220000000002}",20,11,1.6580304374004216,"{0: 7, 1: 2, 2: 0, 3: 0, 4: 0}",1
1705,False,"{'a': 0.02, 'e': 0.2736700000000002}",20,3,25.226425862811507,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1706,False,"{'a': 0.02, 'e': 0.2728175000000002}",25,1,12.659987103744399,"{0: 21, 1: 2, 2: 1, 3: 0, 4: 0}",1
1707,False,"{'a': 0.02, 'e': 0.2719645000000002}",20,16,8.183884443561166,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1708,False,"{'a': 0.02, 'e': 0.2711110000000002}",25,2,-5.243640617028763,"{0: 19, 1: 1, 2: 3, 3: 0, 4: 0}",1
1709,False,"{'a': 0.02, 'e': 0.2702570000000002}",20,9,-0.05580061037469175,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
1710,False,"{'a': 0.02, 'e': 0.2694025000000002}",20,13,13.336833090984129,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1711,False,"{'a': 0.02, 'e': 0.2685475000000002}",25,5,34.88706912513865,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1712,False,"{'a': 0.02, 'e': 0.2676920000000002}",25,6,20.250941136554047,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
1713,False,"{'a': 0.02, 'e': 0.2668360000000002}",20,13,-1.7931332080442512,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1714,False,"{'a': 0.02, 'e': 0.2659795000000002}",25,14,-16.311373097395062,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
1715,False,"{'a': 0.02, 'e': 0.2651225000000002}",20,11,-5.9324447278948815,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
1716,False,"{'a': 0.02, 'e': 0.2642650000000002}",20,4,-29.675244331870104,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 1}",1
1717,False,"{'a': 0.02, 'e': 0.26340700000000017}",20,6,15.801718945897997,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
1718,False,"{'a': 0.02, 'e': 0.2625485000000002}",25,15,-0.6695727413027286,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
1719,False,"{'a': 0.02, 'e': 0.2616895000000002}",25,11,20.119924625341618,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
1720,False,"{'a': 0.02, 'e': 0.2608300000000002}",35,21,9.674698045468702,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
1721,False,"{'a': 0.02, 'e': 0.25997000000000015}",25,17,-47.24241821035978,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 1}",1
1722,False,"{'a': 0.02, 'e': 0.25910950000000016}",25,15,0.8669234277988027,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
1723,False,"{'a': 0.02, 'e': 0.25824850000000016}",20,13,11.359928738078366,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1724,False,"{'a': 0.02, 'e': 0.25738700000000014}",20,16,7.18893118702916,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1725,False,"{'a': 0.02, 'e': 0.25652500000000017}",20,14,0.80375954924616,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
1726,False,"{'a': 0.02, 'e': 0.2556625000000002}",25,14,19.418252791976908,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1727,False,"{'a': 0.02, 'e': 0.2547995000000002}",25,9,20.903270629487036,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
1728,False,"{'a': 0.02, 'e': 0.25393600000000016}",25,11,19.900851190054908,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
1729,False,"{'a': 0.02, 'e': 0.2530720000000002}",20,10,17.3456030211632,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1730,False,"{'a': 0.02, 'e': 0.2522075000000002}",25,10,-12.243343451557113,"{0: 11, 1: 2, 2: 2, 3: 0, 4: 0}",1
1731,False,"{'a': 0.02, 'e': 0.2513425000000002}",20,16,6.297693418525579,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1732,False,"{'a': 0.02, 'e': 0.25047700000000017}",25,7,-39.13992606124436,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 1}",1
1733,False,"{'a': 0.02, 'e': 0.24961100000000017}",20,14,13.222392732999236,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
